"osm_id","ort","plz","bundesland","PLZ_Int"
1384847,"Müllrose","15299","Brandenburg",15299
417079,"Mülsen","08132","Sachsen",8132
2900111,"Mülverstedt","99947","Thüringen",99947
1021700,"Münchberg","95213","Bayern",95213
1332918,"Müncheberg","15374","Brandenburg",15374
1389675,"Münchehofe","15748","Brandenburg",15748
62428,"München","80331","Bayern",80331
62428,"München","80333","Bayern",80333
62428,"München","80335","Bayern",80335
62428,"München","80336","Bayern",80336
62428,"München","80337","Bayern",80337
62428,"München","80339","Bayern",80339
62428,"München","80469","Bayern",80469
62428,"München","80538","Bayern",80538
62428,"München","80539","Bayern",80539
62428,"München","80634","Bayern",80634
62428,"München","80636","Bayern",80636
62428,"München","80637","Bayern",80637
62428,"München","80638","Bayern",80638
62428,"München","80639","Bayern",80639
62428,"München","80686","Bayern",80686
62428,"München","80687","Bayern",80687
62428,"München","80689","Bayern",80689
62428,"München","80796","Bayern",80796
62428,"München","80797","Bayern",80797
62428,"München","80798","Bayern",80798
62428,"München","80799","Bayern",80799
62428,"München","80801","Bayern",80801
62428,"München","80802","Bayern",80802
62428,"München","80803","Bayern",80803
62428,"München","80804","Bayern",80804
62428,"München","80805","Bayern",80805
62428,"München","80807","Bayern",80807
62428,"München","80809","Bayern",80809
62428,"München","80933","Bayern",80933
62428,"München","80935","Bayern",80935
62428,"München","80937","Bayern",80937
62428,"München","80939","Bayern",80939
62428,"München","80992","Bayern",80992
62428,"München","80993","Bayern",80993
62428,"München","80995","Bayern",80995
62428,"München","80997","Bayern",80997
62428,"München","80999","Bayern",80999
62428,"München","81241","Bayern",81241
62428,"München","81243","Bayern",81243
62428,"München","81245","Bayern",81245
62428,"München","81247","Bayern",81247
62428,"München","81249","Bayern",81249
62428,"München","81369","Bayern",81369
62428,"München","81371","Bayern",81371
62428,"München","81373","Bayern",81373
62428,"München","81375","Bayern",81375
62428,"München","81377","Bayern",81377
62428,"München","81379","Bayern",81379
62428,"München","81475","Bayern",81475
62428,"München","81476","Bayern",81476
62428,"München","81477","Bayern",81477
62428,"München","81479","Bayern",81479
62428,"München","81539","Bayern",81539
62428,"München","81541","Bayern",81541
62428,"München","81543","Bayern",81543
62428,"München","81545","Bayern",81545
62428,"München","81547","Bayern",81547
62428,"München","81549","Bayern",81549
62428,"München","81667","Bayern",81667
62428,"München","81669","Bayern",81669
62428,"München","81671","Bayern",81671
62428,"München","81673","Bayern",81673
62428,"München","81675","Bayern",81675
62428,"München","81677","Bayern",81677
62428,"München","81679","Bayern",81679
62428,"München","81735","Bayern",81735
62428,"München","81737","Bayern",81737
62428,"München","81739","Bayern",81739
62428,"München","81825","Bayern",81825
62428,"München","81827","Bayern",81827
62428,"München","81829","Bayern",81829
62428,"München","81925","Bayern",81925
62428,"München","81927","Bayern",81927
62428,"München","81929","Bayern",81929
62428,"München","85540","Bayern",85540
2804468,"Münchenbernsdorf","07589","Thüringen",7589
225481,"Münchhausen","35117","Hessen",35117
380979,"Münchsmünster","85126","Bayern",85126
357014,"Münchsteinach","91481","Bayern",91481
1244214,"Münchwald","55595","Rheinland-Pfalz",55595
1252770,"Münchweiler am Klingbach","76857","Rheinland-Pfalz",76857
1254712,"Münchweiler an der Alsenz","67728","Rheinland-Pfalz",67728
1251057,"Münchweiler an der Rodalb","66955","Rheinland-Pfalz",66955
1251057,"Münchweiler an der Rodalb","66981","Rheinland-Pfalz",66981
405295,"Mundelsheim","74395","Baden-Württemberg",74395
2803400,"Munderkingen","89597","Baden-Württemberg",89597
453172,"Mündersbach","56271","Rheinland-Pfalz",56271
548052,"Münk","56729","Rheinland-Pfalz",56729
1149280,"Munkbrarup","24960","Schleswig-Holstein",24960
383695,"Münnerstadt","97702","Bayern",97702
962602,"Munningen","86754","Bayern",86754
935105,"Münsing","82541","Bayern",82541
2774199,"Münsingen","72525","Baden-Württemberg",72525
1809014,"Munster","29633","Niedersachsen",29633
62591,"Münster","48143","Nordrhein-Westfalen",48143
62591,"Münster","48145","Nordrhein-Westfalen",48145
62591,"Münster","48147","Nordrhein-Westfalen",48147
62591,"Münster","48149","Nordrhein-Westfalen",48149
62591,"Münster","48151","Nordrhein-Westfalen",48151
62591,"Münster","48153","Nordrhein-Westfalen",48153
62591,"Münster","48155","Nordrhein-Westfalen",48155
62591,"Münster","48157","Nordrhein-Westfalen",48157
62591,"Münster","48159","Nordrhein-Westfalen",48159
62591,"Münster","48161","Nordrhein-Westfalen",48161
62591,"Münster","48163","Nordrhein-Westfalen",48163
62591,"Münster","48165","Nordrhein-Westfalen",48165
62591,"Münster","48167","Nordrhein-Westfalen",48167
962251,"Münster","86692","Bayern",86692
1253882,"Münsterappel","67822","Rheinland-Pfalz",67822
450519,"Münsterdorf","25587","Schleswig-Holstein",25587
964149,"Münsterhausen","86505","Bayern",86505
452392,"Münster (Hessen)","64839","Hessen",64839
543127,"Münstermaifeld","56294","Rheinland-Pfalz",56294
1239648,"Münster-Sarmsheim","55424","Rheinland-Pfalz",55424
72264,"Münstertal/Schwarzwald","79244","Baden-Württemberg",79244
446510,"Münzenberg","35516","Hessen",35516
1433744,"Murchin","17390","Mecklenburg-Vorpommern",17390
2787776,"Murg","79730","Baden-Württemberg",79730
1074561,"Mürlenbach","54570","Rheinland-Pfalz",54570
939375,"Murnau am Staffelsee","82418","Bayern",82418
405294,"Murr","71711","Baden-Württemberg",71711
66285,"Murrhardt","71540","Baden-Württemberg",71540
1060433,"Müsch","53533","Rheinland-Pfalz",53533
453173,"Müschenbach","57629","Rheinland-Pfalz",57629
1467719,"Müssen","21516","Schleswig-Holstein",21516
1476162,"Mustin","23911","Schleswig-Holstein",23911
1964780,"Mustin","19406","Mecklenburg-Vorpommern",19406
1258869,"Musweiler","54534","Rheinland-Pfalz",54534
915411,"Mutlangen","73557","Baden-Württemberg",73557
1241645,"Mutterschied","55469","Rheinland-Pfalz",55469
418405,"Mutterstadt","67112","Rheinland-Pfalz",67112
1108066,"Mützenich","54608","Rheinland-Pfalz",54608
1171848,"Muxerath","54673","Rheinland-Pfalz",54673
962202,"Nabburg","92507","Bayern",92507
1800166,"Nachrodt-Wiblingwerde","58769","Nordrhein-Westfalen",58769
548053,"Nachtsheim","56729","Rheinland-Pfalz",56729
1248584,"Nack","55234","Rheinland-Pfalz",55234
1239645,"Nackenheim","55299","Rheinland-Pfalz",55299
1407738,"Nadrensee","17329","Mecklenburg-Vorpommern",17329
1022869,"Nagel","95697","Bayern",95697
1177445,"Nagold","72202","Baden-Württemberg",72202
422706,"Nahe","23866","Schleswig-Holstein",23866
1271109,"Nahetal-Waldau","98553","Thüringen",98553
1271109,"Nahetal-Waldau","98667","Thüringen",98667
1376687,"Nahrendorf","21369","Niedersachsen",21369
1021706,"Naila","95119","Bayern",95119
1184568,"Nalbach","66809","Saarland",66809
1184601,"Namborn","66640","Saarland",66640
29825,"Nandlstadt","85395","Bayern",85395
29825,"Nandlstadt","85405","Bayern",85405
1241647,"Nannhausen","55469","Rheinland-Pfalz",55469
1246487,"Nanzdietschweiler","66909","Rheinland-Pfalz",66909
1171886,"Nasingen","54673","Rheinland-Pfalz",54673
540068,"Nassau","56377","Rheinland-Pfalz",56377
943542,"Nassenfels","85128","Bayern",85128
540463,"Nastätten","56355","Rheinland-Pfalz",56355
1460247,"Natendorf","29587","Niedersachsen",29587
1152684,"Nattenheim","54636","Rheinland-Pfalz",54636
2791906,"Nattheim","89564","Baden-Württemberg",89564
1262688,"Nauen","14641","Brandenburg",14641
2857010,"Nauendorf","99448","Thüringen",99448
444540,"Nauheim","64569","Hessen",64569
453721,"Naumburg","34311","Hessen",34311
2403974,"Naumburg (Saale)","06618","Sachsen-Anhalt",6618
2403974,"Naumburg (Saale)","06628","Sachsen-Anhalt",6628
535246,"Naundorf","04758","Sachsen",4758
535246,"Naundorf","04769","Sachsen",4769
543128,"Naunheim","56753","Rheinland-Pfalz",56753
422341,"Naunhof","04683","Sachsen",4683
532373,"Nauort","56237","Rheinland-Pfalz",56237
1255926,"Naurath (Eifel)","54340","Rheinland-Pfalz",54340
1257093,"Naurath (Wald)","54426","Rheinland-Pfalz",54426
421915,"Nauroth","57583","Rheinland-Pfalz",57583
2362540,"Nausitz","06571","Thüringen",6571
2778392,"Nausnitz","07616","Thüringen",7616
2899676,"Nazza","99826","Thüringen",99826
1428597,"Nebel","25946","Schleswig-Holstein",25946
1307668,"Nebelschütz","01920","Sachsen",1920
2395647,"Nebra (Unstrut)","06642","Sachsen-Anhalt",6642
453371,"Neckarbischofsheim","74924","Baden-Württemberg",74924
453391,"Neckargemünd","69151","Baden-Württemberg",69151
403749,"Neckargerach","69437","Baden-Württemberg",69437
537067,"Neckarsteinach","69239","Hessen",69239
410471,"Neckarsulm","74172","Baden-Württemberg",74172
2796304,"Neckartailfingen","72666","Baden-Württemberg",72666
2796402,"Neckartenzlingen","72654","Baden-Württemberg",72654
935920,"Neckarwestheim","74382","Baden-Württemberg",74382
403742,"Neckarzimmern","74865","Baden-Württemberg",74865
1419839,"Neddemin","17039","Mecklenburg-Vorpommern",17039
1269729,"Neef","56858","Rheinland-Pfalz",56858
2789639,"Neenstetten","89189","Baden-Württemberg",89189
1387448,"Neetze","21398","Niedersachsen",21398
1419916,"Neetzka","17349","Mecklenburg-Vorpommern",17349
3422079,"Neetzow-Liepen","17391","Mecklenburg-Vorpommern",17391
1184660,"Negenborn","37643","Niedersachsen",37643
553511,"Negenharrie","24625","Schleswig-Holstein",24625
422876,"Negernbötel","23795","Schleswig-Holstein",23795
406901,"Nehms","23813","Schleswig-Holstein",23813
310404,"Nehmten","24326","Schleswig-Holstein",24326
1259310,"Nehren","56820","Rheinland-Pfalz",56820
2778731,"Nehren","72147","Baden-Württemberg",72147
1075151,"Neichen","54552","Rheinland-Pfalz",54552
1140557,"Neidenbach","54657","Rheinland-Pfalz",54657
1249990,"Neidenfels","67468","Rheinland-Pfalz",67468
453369,"Neidenstein","74933","Baden-Württemberg",74933
2900135,"Neidhartshausen","36452","Thüringen",36452
2795185,"Neidlingen","73272","Baden-Württemberg",73272
1311136,"Neißeaue","02829","Sachsen",2829
1322606,"Neiße-Malxetal","03159","Brandenburg",3159
1384826,"Neißemünde","15898","Brandenburg",15898
418866,"Neitersen","57638","Rheinland-Pfalz",57638
2772188,"Nellingen","89191","Baden-Württemberg",89191
2396221,"Nemsdorf-Göhrendorf","06268","Sachsen-Anhalt",6268
2012365,"Nenndorf","26556","Niedersachsen",26556
1266348,"Nennhausen","14715","Brandenburg",14715
1015143,"Nennslingen","91790","Bayern",91790
238954,"Nentershausen","36214","Hessen",36214
453843,"Nentershausen","56412","Rheinland-Pfalz",56412
970193,"Nerdlen","54552","Rheinland-Pfalz",54552
2791018,"Nerenstetten","89129","Baden-Württemberg",89129
2791979,"Neresheim","73450","Baden-Württemberg",73450
532320,"Neritz","23843","Schleswig-Holstein",23843
1074565,"Neroth","54570","Rheinland-Pfalz",54570
941074,"Nersingen","89278","Bayern",89278
1246774,"Nerzweiler","67749","Rheinland-Pfalz",67749
1307710,"Neschwitz","02699","Sachsen",2699
2816450,"Nesse-Apfelstädt","99192","Thüringen",99192
448300,"Nesselwang","87484","Bayern",87484
163260,"Netphen","57250","Nordrhein-Westfalen",57250
310418,"Nettelsee","24250","Schleswig-Holstein",24250
158159,"Nettersheim","53947","Nordrhein-Westfalen",53947
88686,"Nettetal","41334","Nordrhein-Westfalen",41334
538927,"Netzbach","65623","Rheinland-Pfalz",65623
446592,"Netzschkau","08491","Sachsen",8491
968897,"Neualbenreuth","95698","Bayern",95698
418434,"Neu-Anspach","61267","Hessen",61267
1246416,"Neu-Bamberg","55546","Rheinland-Pfalz",55546
374180,"Neu Bartelshagen","18442","Mecklenburg-Vorpommern",18442
1149458,"Neuberend","24879","Schleswig-Holstein",24879
535893,"Neuberg","63543","Hessen",63543
2186928,"Neubeuern","83115","Bayern",83115
2168248,"Neubiberg","85579","Bayern",85579
1432698,"Neu Boltenhagen","17509","Mecklenburg-Vorpommern",17509
1474205,"Neubörger","26909","Niedersachsen",26909
62705,"Neubrandenburg","17033","Mecklenburg-Vorpommern",17033
62705,"Neubrandenburg","17034","Mecklenburg-Vorpommern",17034
62705,"Neubrandenburg","17036","Mecklenburg-Vorpommern",17036
180668,"Neubrunn","97277","Bayern",97277
2828207,"Neubrunn","98617","Thüringen",98617
394352,"Neubukow","18233","Mecklenburg-Vorpommern",18233
1183344,"Neubulach","75385","Baden-Württemberg",75385
1183344,"Neubulach","75387","Baden-Württemberg",75387
1515659,"Neuburg","23974","Mecklenburg-Vorpommern",23974
964465,"Neuburg a.d.Kammel","86476","Bayern",86476
958106,"Neuburg a.Inn","94036","Bayern",94036
958106,"Neuburg a.Inn","94127","Bayern",94127
1250484,"Neuburg am Rhein","76776","Rheinland-Pfalz",76776
943684,"Neuburg an der Donau","86633","Bayern",86633
934741,"Neuching","85467","Bayern",85467
1821290,"Neu Darchau","29490","Niedersachsen",29490
409713,"Neudenau","74861","Baden-Württemberg",74861
548495,"Neudorf-Bornstein","24214","Schleswig-Holstein",24214
1022781,"Neudrossenfeld","95512","Bayern",95512
548610,"Neu Duvenstedt","24791","Schleswig-Holstein",24791
548610,"Neu Duvenstedt","24794","Schleswig-Holstein",24794
549411,"Neu-Eichenberg","37249","Hessen",37249
447313,"Neuenbrook","25361","Schleswig-Holstein",25361
447313,"Neuenbrook","25578","Schleswig-Holstein",25578
57977,"Neuenbürg","75305","Baden-Württemberg",75305
270514,"Neuenburg am Rhein","79395","Baden-Württemberg",79395
443193,"Neuendeich","25436","Schleswig-Holstein",25436
534383,"Neuendettelsau","91564","Bayern",91564
349449,"Neuendorf","97788","Bayern",97788
1108047,"Neuendorf","54597","Rheinland-Pfalz",54597
447189,"Neuendorf bei Elmshorn","25335","Schleswig-Holstein",25335
448018,"Neuendorf-Sachsenbande","25554","Schleswig-Holstein",25554
2778393,"Neuengönna","07778","Thüringen",7778
422841,"Neuengörs","23818","Schleswig-Holstein",23818
1332933,"Neuenhagen bei Berlin","15366","Brandenburg",15366
1818448,"Neuenhaus","49828","Niedersachsen",49828
155792,"Neuenkirchen","48485","Nordrhein-Westfalen",48485
415687,"Neuenkirchen","25792","Schleswig-Holstein",25792
444928,"Neuenkirchen","21640","Niedersachsen",21640
955239,"Neuenkirchen","17498","Mecklenburg-Vorpommern",17498
1419833,"Neuenkirchen","17039","Mecklenburg-Vorpommern",17039
1432557,"Neuenkirchen","17392","Mecklenburg-Vorpommern",17392
1438073,"Neuenkirchen","18569","Mecklenburg-Vorpommern",18569
1461194,"Neuenkirchen","27251","Niedersachsen",27251
1520089,"Neuenkirchen","21763","Niedersachsen",21763
1809015,"Neuenkirchen","29643","Niedersachsen",29643
1817154,"Neuenkirchen","49586","Niedersachsen",49586
1398893,"Neuenkirchen-Vörden","49434","Niedersachsen",49434
1022766,"Neuenmarkt","95339","Bayern",95339
168536,"Neuenrade","58809","Nordrhein-Westfalen",58809
446588,"Neuensalz","08541","Sachsen",8541
409711,"Neuenstadt am Kocher","74196","Baden-Württemberg",74196
275111,"Neuenstein","36286","Hessen",36286
377233,"Neuenstein","74632","Baden-Württemberg",74632
452213,"Neuental","34599","Hessen",34599
1171891,"Neuerburg","54673","Rheinland-Pfalz",54673
1241623,"Neuerkirch","55471","Rheinland-Pfalz",55471
30012,"Neufahrn bei Freising","85375","Bayern",85375
30012,"Neufahrn bei Freising","85376","Bayern",85376
179321,"Neufahrn in Niederbayern","84088","Bayern",84088
935336,"Neufeld","25724","Schleswig-Holstein",25724
935261,"Neufelderkoog","25724","Schleswig-Holstein",25724
2795787,"Neuffen","72639","Baden-Württemberg",72639
2805404,"Neufra","72419","Baden-Württemberg",72419
191693,"Neufraunhofen","84181","Bayern",84181
1451582,"Neu Gülze","19258","Mecklenburg-Vorpommern",19258
1332944,"Neuhardenberg","15320","Brandenburg",15320
2012457,"Neuharlingersiel","26427","Niedersachsen",26427
1527083,"Neuhaus","21785","Niedersachsen",21785
966149,"Neuhaus a.d.Pegnitz","91284","Bayern",91284
958124,"Neuhaus am Inn","94152","Bayern",94152
1273176,"Neuhaus am Rennweg","98724","Thüringen",98724
453844,"Neuhäusel","56335","Rheinland-Pfalz",56335
308245,"Neuhausen","75242","Baden-Württemberg",75242
2796537,"Neuhausen auf den Fildern","73765","Baden-Württemberg",73765
416545,"Neuhausen/Erzgebirge","09544","Sachsen",9544
1231969,"Neuhausen ob Eck","78579","Baden-Württemberg",78579
1322563,"Neuhausen/Spree","03058","Brandenburg",3058
1273179,"Neuhaus-Schierschnitz","96524","Thüringen",96524
1140563,"Neuheilenbach","54597","Rheinland-Pfalz",54597
1186698,"Neuhemsbach","67680","Rheinland-Pfalz",67680
454881,"Neuhof","36119","Hessen",36119
357053,"Neuhof a.d.Zenn","90616","Bayern",90616
418403,"Neuhofen","67141","Rheinland-Pfalz",67141
349416,"Neuhütten","97843","Bayern",97843
1257092,"Neuhütten","54422","Rheinland-Pfalz",54422
659742,"Neu-Isenburg","63263","Hessen",63263
1427275,"Neukalen","17154","Mecklenburg-Vorpommern",17154
1451593,"Neu Kaliß","19294","Mecklenburg-Vorpommern",19294
2012932,"Neukamperfehn","26835","Niedersachsen",26835
420480,"Neukieritzsch","04575","Sachsen",4575
1307662,"Neukirch","01936","Sachsen",1936
2806601,"Neukirch","88099","Baden-Württemberg",88099
382422,"Neukirchen","23779","Schleswig-Holstein",23779
452198,"Neukirchen","34626","Hessen",34626
959649,"Neukirchen","94362","Bayern",94362
1418943,"Neukirchen","25927","Schleswig-Holstein",25927
962088,"Neukirchen-Balbini","92445","Bayern",92445
959920,"Neukirchen beim Heiligen Blut","93453","Bayern",93453
1028546,"Neukirchen bei Sulzbach-Rosenberg","92259","Bayern",92259
536007,"Neukirchen/Erzgebirge","09221","Sachsen",9221
417073,"Neukirchen/Pleiße","08459","Sachsen",8459
58622,"Neukirchen-Vluyn","47506","Nordrhein-Westfalen",47506
958116,"Neukirchen vorm Wald","94154","Bayern",94154
1307620,"Neukirch/Lausitz","01904","Sachsen",1904
1515759,"Neukloster","23992","Mecklenburg-Vorpommern",23992
1432537,"Neu Kosenow","17398","Mecklenburg-Vorpommern",17398
1474207,"Neulehe","26909","Niedersachsen",26909
1249677,"Neuleiningen","67271","Rheinland-Pfalz",67271
915449,"Neuler","73491","Baden-Württemberg",73491
1332956,"Neulewin","16259","Brandenburg",16259
55218,"Neulingen","75245","Baden-Württemberg",75245
453414,"Neulußheim","68809","Baden-Württemberg",68809
1258387,"Neumagen-Dhron","54347","Rheinland-Pfalz",54347
446596,"Neumark","08496","Sachsen",8496
2856454,"Neumark","99439","Thüringen",99439
1028812,"Neumarkt i.d.OPf.","92318","Bayern",92318
1028812,"Neumarkt i.d.OPf.","92348","Bayern",92348
944899,"Neumarkt-Sankt Veit","84494","Bayern",84494
2788892,"Neumühle/Elster","07980","Thüringen",7980
62528,"Neumünster","24534","Schleswig-Holstein",24534
62528,"Neumünster","24536","Schleswig-Holstein",24536
62528,"Neumünster","24537","Schleswig-Holstein",24537
62528,"Neumünster","24539","Schleswig-Holstein",24539
